A/Z_1MHz,Θ/Z_1MHz,A/Z_500kHz,Θ/Z_500kHz,A/Z_100kHz,Θ/Z_100kHz,A/Z_50kHz,Θ/Z_50kHz,A/Z_10kHz,Θ/Z_10kHz,label
0.0005485283689816234,-0.011985824332002234,0.0002796770148204413,-0.011691184435826577,6.052814338738505e-05,-0.011588953689702943,3.1738736793857574e-05,-0.011810033259625884,8.205916498290697e-06,-0.012595492915321027,0
0.000550237858196936,-0.011946569652008764,0.00028080588035931026,-0.011776795605429175,6.0252708051938124e-05,-0.011583104585502473,3.174121996853949e-05,-0.011753526715918432,8.22805909525995e-06,-0.012570310875844143,0
0.0005483376818558632,-0.011962080187145903,0.000279671085459003,-0.01170525161129241,6.294138622683051e-05,-0.011796918773591503,3.174297998601303e-05,-0.011811214003471703,8.156255527163024e-06,-0.012570180338155072,0
0.0005500986790389654,-0.011950837940740382,0.0002799296072437792,-0.011688211282174722,5.9842992418292016e-05,-0.011753018133568546,3.203454321185776e-05,-0.011666650429217044,8.223656286614467e-06,-0.012621286392474184,0
0.0005490726104035905,-0.01202333086378606,0.0002815155690756786,-0.01179185582299007,5.929807066350416e-05,-0.012002045998863146,3.205542087872947e-05,-0.011769777371417269,8.26980277192724e-06,-0.01259657539907649,0
0.0005500426585858888,-0.011988742723558935,0.0002816898309069072,-0.011716535252632533,5.9788016326768006e-05,-0.011625676409580748,3.175660383197272e-05,-0.01176255211754533,8.208247514292917e-06,-0.012599977342619943,0
0.0005481393263938292,-0.011998117937786152,0.0002809736744379366,-0.011690195113409433,5.788927436752069e-05,-0.011638122866865918,3.1704310252625166e-05,-0.011807387207572517,8.19867966691729e-06,-0.012595348578855857,0
0.0005482836749619737,-0.011979757152640394,0.0002799338589186152,-0.011709565579367578,6.010099627444202e-05,-0.011454589583643397,3.177637324958144e-05,-0.011685775002497104,8.198176171914547e-06,-0.012565447762945691,0
0.0005494210932348388,-0.011976723458808586,0.0002807917400006008,-0.011735825004207572,5.968693063666953e-05,-0.011609145628180377,3.191148180773348e-05,-0.011745078063366547,8.276308724794778e-06,-0.012539184256444059,0
0.0005485449502627958,-0.011947498426656334,0.0002812052239031018,-0.011731388479600167,5.749437932216764e-05,-0.011556228650199087,3.1785852961714715e-05,-0.011753951140130505,8.242330191542243e-06,-0.012602914554279608,0
0.0005507089132656151,-0.011978152323538447,0.00027952802323891326,-0.011705371686532726,6.297743809852514e-05,-0.011593237962103802,3.180089129197568e-05,-0.011731428821894577,8.196845043523215e-06,-0.01257183934485675,0
0.0005512904811284087,-0.011967265888787954,0.00028051134320745567,-0.01177237847323846,6.0987756323085395e-05,-0.011419488239727282,3.193184751553818e-05,-0.011800341219138706,8.297646669329066e-06,-0.012515083627766809,0
0.0005484821565876102,-0.012004887165555323,0.0002825596592169564,-0.011713602083735673,5.784446860148998e-05,-0.01188776178554671,3.163838883735985e-05,-0.01173771810385434,8.25492476284503e-06,-0.012576180842691624,0
0.0005488771161151049,-0.012011490091485917,0.00028048774983061757,-0.011697082997864696,5.863129209728971e-05,-0.011462931987730499,3.204843982717843e-05,-0.011833554721884913,8.288317581144028e-06,-0.012549691830363524,0
0.0005481991745922909,-0.012019088289584265,0.0002803296488625495,-0.011750697201590662,5.905380315176159e-05,-0.011281397906064609,3.1701239153094104e-05,-0.011793770903693806,8.27048569885353e-06,-0.01261771865119136,0
0.0005456835275575436,-0.012004761976472064,0.00028055915307906976,-0.01175995243210255,5.880018895346639e-05,-0.011493388590557397,3.173154189503482e-05,-0.011789593647967271,8.273362027851401e-06,-0.01261096145851995,0
0.0005477521707113154,-0.01197103818098152,0.0002803844345261946,-0.01170622463184227,5.963959262193399e-05,-0.011572160613298552,3.163901728990825e-05,-0.011773794305497786,8.19264857798515e-06,-0.012610017990306624,0
0.0005504460756374459,-0.011959064003845832,0.00028078782411020196,-0.01169169571571354,5.752085031600488e-05,-0.011498593021464202,3.193908470449833e-05,-0.011708751753719713,8.245437872609482e-06,-0.012565851587135024,0
0.00054750325455234,-0.012002760764125455,0.00028176885476050674,-0.011752448413257033,5.955434949051451e-05,-0.011807796402995539,3.177357664292379e-05,-0.011734017927355091,8.267995245972184e-06,-0.012618975320972042,0
0.0005510342296986209,-0.011993208319527087,0.00028102512086168916,-0.011675662889852891,5.978679530173528e-05,-0.011635731207716096,3.1468607162635006e-05,-0.011774336437651068,8.274195869605983e-06,-0.012603260720654954,0
0.0005497891485768146,-0.011943989489723054,0.00028147583355003596,-0.011696039892087475,5.992402992083037e-05,-0.011658163404160203,3.169038265942799e-05,-0.011778561829131878,8.232001138024765e-06,-0.01257552499235648,0
0.0005492177843146606,-0.011993189455328202,0.00028146572417958994,-0.011750866731767989,5.986644410549779e-05,-0.011739277028340976,3.177369951696758e-05,-0.011804010114219795,8.237453439112427e-06,-0.01257387562940837,0
0.0005466446823668049,-0.012003875744658886,0.0002817253263543509,-0.011725244533251947,6.224804186894924e-05,-0.011694161570835972,3.170858366713166e-05,-0.01173256336005355,8.189347502158028e-06,-0.012625134329803783,0
0.0005502012140584832,-0.011986295813886513,0.00028038227081038125,-0.011720032971865624,5.8901815329445306e-05,-0.011790907416254014,3.17758426714681e-05,-0.011716869400353743,8.219242811543731e-06,-0.012573107036529535,0
0.0005503201938439926,-0.011980630295841739,0.00028065881953457354,-0.011735456196619363,6.042009914886309e-05,-0.011503963883850214,3.146572775116681e-05,-0.011785888344722365,8.288493261681254e-06,-0.012602651344151438,0
0.0005492616260855837,-0.011966197071375435,0.00028108576401245224,-0.011722809838466113,5.722426588768968e-05,-0.011579806916157216,3.164286433559663e-05,-0.011718886248990097,8.2595731767272e-06,-0.012630537458776552,0
0.0005500828784844241,-0.011951422281978595,0.00028124338066458154,-0.011694247758943363,6.032555343667143e-05,-0.011747041540890788,3.180142495207978e-05,-0.011786462093966128,8.199028383652268e-06,-0.012664126620342026,0
0.0005474893829189022,-0.01200354437585423,0.00028075356230381393,-0.011758620230586474,5.948196672188342e-05,-0.011316014380482508,3.175113897217392e-05,-0.011799659509803963,8.259289668679041e-06,-0.012654689771443852,0
0.000550689757534626,-0.011977751494766101,0.00027989483067054227,-0.011759850627412197,5.9775399769445327e-05,-0.011468448465098369,3.184697284961011e-05,-0.011769639169535417,8.175590084925911e-06,-0.012625444609040486,0
0.0005507883028700364,-0.011979506719190555,0.00028230953544106655,-0.01173176435782713,6.128811873304586e-05,-0.011724022621795218,3.1609521211988827e-05,-0.011736961302061606,8.276454647136133e-06,-0.012534081689437745,0
0.000549754594853989,-0.012025308484438868,0.0002804411957428371,-0.011727756877884283,5.854028074820432e-05,-0.01158895273883178,3.1999448739096686e-05,-0.011752948043700156,8.216662963909669e-06,-0.012564942323755279,0
0.0005498421524695376,-0.012000847009221166,0.0002811621687429603,-0.011785417680760609,5.709564794892446e-05,-0.011784929999338343,3.2029449905629185e-05,-0.011775171334627561,8.267918266779625e-06,-0.012570283144673748,0
0.0005463340842267359,-0.011993546334604048,0.0002822150732829405,-0.011719720915243407,6.022085542252126e-05,-0.011767097463234844,3.157292053991087e-05,-0.011751707497039908,8.255289743453588e-06,-0.012654277845706068,0
0.0005477450390330591,-0.011988227568679552,0.0002822633247891077,-0.011720141869856104,6.071541912154057e-05,-0.011492094792896018,3.147124073741433e-05,-0.011840215665379532,8.198020045842885e-06,-0.012564553403893614,0
0.0005489918100841799,-0.012020336198066897,0.00028145005514776004,-0.011735748286573679,6.081077281229547e-05,-0.01171090055207033,3.171908560745279e-05,-0.011711662820372918,8.241594917800054e-06,-0.012605795767123236,0
0.0005509021099176196,-0.012025001418544323,0.00028056391122968736,-0.011763530575557634,6.362690482020321e-05,-0.011822419311599242,3.177189100915988e-05,-0.011711184445384798,8.208115932388137e-06,-0.012594929774188083,0
0.000547896711366692,-0.012006555555320092,0.0002804285795589972,-0.011766587014924845,6.0502087109340436e-05,-0.011674993328532293,3.169109402725573e-05,-0.011712212133385155,8.220192974241673e-06,-0.012555629619205779,0
0.0005505734870341881,-0.011998465591585857,0.00028147062428381646,-0.011720166953534472,5.976796436201723e-05,-0.01152169112808893,3.1885319321899445e-05,-0.011727677821638862,8.210228914679758e-06,-0.0126056302415932,0
0.0005513687315786259,-0.011936472375642269,0.00027994311255853796,-0.0117343423878973,5.843885670316585e-05,-0.011776954832595794,3.176319023147834e-05,-0.011664472945570055,8.268888585606267e-06,-0.012606258157891782,0
0.0005474008700542701,-0.011987801369168152,0.0002796281572993504,-0.011692273934518294,5.8592390256012135e-05,-0.01174277311892368,3.178287747445104e-05,-0.011726075893855728,8.244974130494964e-06,-0.012543515592692518,0
0.0005486594211522841,-0.011981905763211972,0.00028042622296828025,-0.011718833363935309,6.091858297907939e-05,-0.011729821137613592,3.1695638849824415e-05,-0.011725131253830692,8.221936940743026e-06,-0.012637771383510587,0
0.0005477862655196292,-0.011987109640550721,0.0002811979708884897,-0.011705656654667254,6.067416150556778e-05,-0.011754031938089434,3.202238534838763e-05,-0.011754451336344783,8.267481513392551e-06,-0.012512238992024829,0
0.000548656836244236,-0.012006871216376282,0.000279859721490014,-0.011701509081081621,5.832726991712849e-05,-0.011256642988961644,3.1864355264827897e-05,-0.011768094926169386,8.179287274623226e-06,-0.012568665960695174,0
0.0005478787074143325,-0.011921628639152993,0.0002801464638321963,-0.011768822954456857,6.0494550707434686e-05,-0.011777172303273641,3.166333425377591e-05,-0.011701720876884161,8.264898322245476e-06,-0.012628165740268111,0
0.0005500647520549273,-0.01197171816528658,0.0002800593652590819,-0.011706852694646669,6.108335725993889e-05,-0.011908920915340045,3.188959585167789e-05,-0.011787542184595868,8.247780555862124e-06,-0.012545875644075208,0
0.0005506231119563666,-0.011991199338879996,0.0002812489669022323,-0.011713351966261295,5.7897807933815016e-05,-0.01171506779356792,3.1937288318794704e-05,-0.011824096759595618,8.27314959648172e-06,-0.012604427419629763,0
0.0005481318667558764,-0.011974093380816194,0.0002829669341221741,-0.011735782531310775,5.8466634697656505e-05,-0.011681251599010027,3.148745711803115e-05,-0.011742943052098007,8.314293988100969e-06,-0.012541983944782854,0
0.0005502866450012395,-0.011952106660810197,0.00027909152250921106,-0.011759167026929522,6.0163274222074125e-05,-0.011751303121598451,3.1782995177716474e-05,-0.01181484256989291,8.17339787079896e-06,-0.012587555861790204,0
0.0005501208320878391,-0.012005144442095298,0.00028199918613624884,-0.011738669671838101,6.123165571159378e-05,-0.01170140004436174,3.187511442369201e-05,-0.011759292342710788,8.244357649221173e-06,-0.01250370984758585,0
0.0005497803484839806,-0.011991361345103313,0.00028076320649682063,-0.011796026949847233,6.385680884051184e-05,-0.011745058636342568,3.2042703521182814e-05,-0.011831681184940485,8.253078465736637e-06,-0.012559130707671113,0
0.0005490934251208445,-0.011962413533487355,0.000278887903939239,-0.011724761735096116,5.920057610495991e-05,-0.0116548713822502,3.168042983287418e-05,-0.0117963231370383,8.2441565121852e-06,-0.012532687057252008,0
0.0005496327457598605,-0.011992243712255799,0.000280477289336392,-0.011733100400815604,6.177353176116838e-05,-0.011550106434842953,3.168489862098887e-05,-0.01168885018149529,8.18667377990378e-06,-0.012575831934879758,0
0.0005511204881347352,-0.012004040384734512,0.00027999576273452393,-0.01173352302754178,6.376206702139643e-05,-0.01151808011406843,3.183322258900054e-05,-0.011752046423095488,8.271656929720177e-06,-0.012575321018591662,0
0.0005500539707455556,-0.011985049926863755,0.0002819137122366166,-0.011762618030107133,5.759421706510881e-05,-0.011518904220980189,3.195366083173733e-05,-0.01179377685131486,8.212865104796927e-06,-0.012565524990810682,0
0.00055236299624884,-0.012003550594569399,0.00028213070152546013,-0.01173932420661999,5.910405802711589e-05,-0.01146873388738581,3.17923266926029e-05,-0.011752524993033062,8.252213830688099e-06,-0.012621510770883648,0
0.0005482133427834203,-0.011986745016126765,0.0002811519766796266,-0.011723723018289355,6.221502195330152e-05,-0.011509562417232866,3.1913631154513606e-05,-0.011749818109437593,8.258413494731923e-06,-0.012557454433636898,0
0.0005514525239075983,-0.011975754042134976,0.0002798858593334741,-0.01170298663563655,6.235349073079507e-05,-0.011902190898336681,3.192958409936956e-05,-0.011802494633404804,8.216860317508504e-06,-0.012615264819975928,0
0.0005507254319230106,-0.011958057526496282,0.0002810059812817201,-0.011732743159707548,5.8737544556832865e-05,-0.011759375176352779,3.180404784199717e-05,-0.01172287084416575,8.201924067549889e-06,-0.012653360840167409,0
0.0005490431205394155,-0.011982931412318987,0.0002813573304711145,-0.011761770217844664,6.174030930263781e-05,-0.011569286727328985,3.194601307798855e-05,-0.01175200178730178,8.255444228330949e-06,-0.012596383473452476,0
0.0005501936533932949,-0.011989441531885381,0.00028058071836172243,-0.011716376775114517,5.805115382455926e-05,-0.011601192061928417,3.17519831966422e-05,-0.011764304737553856,8.264597167678418e-06,-0.012558559444980152,0
0.0005468896404493036,-0.012005304535165044,0.00027989270294200014,-0.011739868075500644,5.915621460208582e-05,-0.01167017902488755,3.169838853472609e-05,-0.011737914009389715,8.279007609961963e-06,-0.01254375852844968,0
0.0005510005621687926,-0.011982253989953172,0.0002818684628239875,-0.011732785817095005,5.928882616647552e-05,-0.011565149867674011,3.191419795880345e-05,-0.01175049057569623,8.19784598202914e-06,-0.012564157024053285,0
0.000548731680196398,-0.011995560804252637,0.00028168401505089297,-0.011748258152317639,5.950915362362394e-05,-0.011663967608232568,3.199373687535529e-05,-0.011782494042523286,8.257645038842285e-06,-0.012617947516744056,0
0.0005491757660368188,-0.011962563771075694,0.00028135264899060264,-0.011706542046636886,5.9868841927439336e-05,-0.011762669577430218,3.155786091732563e-05,-0.011768700337086388,8.303607104945216e-06,-0.01259701254286819,0
0.0005508184040568833,-0.011966776408416533,0.00027988284029296733,-0.011785595020375282,5.872195059268258e-05,-0.011649752333587258,3.192931016251563e-05,-0.01171892254053474,8.187023352830789e-06,-0.012626820275750305,0
0.0005483607857338208,-0.011982363531051211,0.0002805519661752589,-0.011694733273186578,6.09846836448656e-05,-0.011701093520663503,3.1887250518839365e-05,-0.011707140732336117,8.286254838364915e-06,-0.01262045682253173,0
0.0005493677283414468,-0.011960481118859301,0.0002790796635548083,-0.011717495796782516,6.0048403745232876e-05,-0.01177795281053648,3.17569807061264e-05,-0.011719705707665383,8.20932117275095e-06,-0.01259644994971584,0
0.0005480015334310429,-0.012004009210873613,0.0002800057091596066,-0.011750129832472077,5.8932590757545216e-05,-0.01161733983092544,3.169966541025349e-05,-0.011751348709077744,8.230512266515562e-06,-0.01260912528229661,0
0.0005479268350689001,-0.011995693777690613,0.00028076268079401886,-0.011734052035321654,5.924493472929851e-05,-0.011693992278029367,3.182688576690755e-05,-0.011744881406858648,8.22678947851641e-06,-0.01266204572415592,0
0.0005459987200425005,-0.011991413054636009,0.00027975057995554317,-0.011747416700600628,6.231777457005204e-05,-0.011612249304686932,3.172019918839918e-05,-0.011717994794002628,8.25797226211199e-06,-0.012645161593023275,0
0.0005471868949911818,-0.011992803887845202,0.00028057016229383517,-0.011714237696688256,6.106636864112949e-05,-0.011650744307835059,3.184849566657918e-05,-0.011727335154660332,8.224024121075904e-06,-0.012579589605775798,0
0.0005496548189997701,-0.01203205433027352,0.00028128696091327923,-0.011724758310718477,5.9764911207588176e-05,-0.011610152295797732,3.193395317615458e-05,-0.011690592724728876,8.297032660772077e-06,-0.012628843231514829,0
0.0005494662303714316,-0.01197404657925457,0.0002802051404249462,-0.011726934149010338,6.090367987348328e-05,-0.011582340862620872,3.157768051509035e-05,-0.011768097064425392,8.216115040222102e-06,-0.012613412166355479,0
0.0005475282844419732,-0.011934011378152577,0.0002812802213534927,-0.011765995198722583,5.729762303211622e-05,-0.011678623217759762,3.142237460412011e-05,-0.011749692281757103,8.181839946256242e-06,-0.012634458604345044,0
0.0005481699263140009,-0.011989557924724973,0.00028096227767334504,-0.011743916107096653,6.0877592637336835e-05,-0.011733158421665267,3.153810616829424e-05,-0.011700941876290954,8.205614691196002e-06,-0.01261668628577996,0
0.0005481918013759714,-0.011983751740085393,0.0002797019526312453,-0.01174658087489616,6.047507321015602e-05,-0.011674837290842729,3.176756740354217e-05,-0.011752447656359242,8.309794393424767e-06,-0.012554153434620855,0
0.0005514743196078596,-0.011972918630632899,0.00028081439851992886,-0.011710201660741082,5.89038569132813e-05,-0.011723707176321521,3.151796976796025e-05,-0.011805445724165137,8.27234472732014e-06,-0.012529795422803709,0
0.0005491540669027557,-0.011962234773604235,0.00028136400342740635,-0.011750902796362386,5.963375567571202e-05,-0.01155399658455311,3.1735789085590916e-05,-0.011721669190594254,8.243765990582309e-06,-0.01261290749693566,0
0.0005501914224071169,-0.011974734619987793,0.00028109842833669107,-0.011732271098263577,6.044574932041599e-05,-0.011491339894188131,3.185990477034958e-05,-0.011804332295388704,8.219707778176805e-06,-0.012663867918086455,0
0.0005487130330061156,-0.011989140418843547,0.0002799394080669179,-0.01176146337835118,6.152185718673268e-05,-0.01171234386901145,3.171937107088602e-05,-0.011738327910974549,8.240865337207034e-06,-0.012561662830249629,0
0.0005492611877327844,-0.011973259446780325,0.00028116751893719825,-0.011777201712287074,5.968265263015983e-05,-0.011750106034161238,3.1802733162061774e-05,-0.011759245657862441,8.254702367972649e-06,-0.012583943559723533,0
0.0005478016826392618,-0.012041224227375474,0.00028103777545679734,-0.011718963461835001,5.846418979275768e-05,-0.011661534035265073,3.193574873792931e-05,-0.011755224050868103,8.215857072947593e-06,-0.01255182567075691,0
0.0005486590219905597,-0.011962658825091491,0.0002811344213257367,-0.011716478573897073,5.938467536514745e-05,-0.011843177686739615,3.192300929160334e-05,-0.01180783261013964,8.195701846779132e-06,-0.012636045708123506,0
0.0005479805326584051,-0.011966533541238708,0.00028059167470797044,-0.011705064886219547,6.156074884043758e-05,-0.01178093404276728,3.166968016869172e-05,-0.011757662269414361,8.245357594051356e-06,-0.012504032627109442,0
0.0005497961785160878,-0.011932003985221557,0.00028103669435217507,-0.011723039587489947,5.735656639824979e-05,-0.012035609493506452,3.206604582404628e-05,-0.01170563574919737,8.21111348196977e-06,-0.01250558957334924,0
0.0005504921738035998,-0.01199077106611133,0.0002819920595756571,-0.011717084554655538,6.278380958090452e-05,-0.011627100307452693,3.169895946545738e-05,-0.011698905090628197,8.330174316036523e-06,-0.012605370887225707,0
0.0005497142219914131,-0.011938274257955905,0.0002814299564720307,-0.01173562366077647,6.303884616782357e-05,-0.011518815894477013,3.203320641106392e-05,-0.011690080945474352,8.270663476701538e-06,-0.012587961829236341,0
0.0005491434684230073,-0.01197241017410642,0.00028146576196894405,-0.011723014917544102,5.8591562177335895e-05,-0.011553698371459017,3.2107715384826237e-05,-0.01168297214186951,8.248541468358153e-06,-0.012572878792503779,0
0.0005485693490484708,-0.011978527416330173,0.00027976745743485924,-0.011717594447453074,5.98105417951984e-05,-0.011577364860977412,3.206488134298312e-05,-0.011753150947604705,8.254535714253344e-06,-0.01257965228894077,0
0.000545860974877919,-0.011968464795265215,0.0002801019183097511,-0.011753305991359032,6.11531582560812e-05,-0.01172054769440053,3.149846394889942e-05,-0.011712950752911325,8.225191368618412e-06,-0.012611547579235771,0
0.0005491800815795918,-0.012025452330673205,0.0002802773057384765,-0.011703225903988562,6.214100670485244e-05,-0.011365068574080248,3.181791953728599e-05,-0.011748055351064761,8.20102115392145e-06,-0.01257537516709665,0
0.0005505089373650618,-0.012008068373402396,0.0002811305560957729,-0.01173746703672792,5.646114415905779e-05,-0.011838989342417486,3.1775782210497e-05,-0.011723110357319128,8.21900633873604e-06,-0.01254951399924446,0
0.0005496211023144107,-0.012015645095659513,0.00028137392909831745,-0.011716487594301448,5.999529260135568e-05,-0.01162183123607942,3.1578718243213706e-05,-0.011720437165170858,8.259330687082875e-06,-0.012555923244020993,0
0.0005497920733385855,-0.01196446605602858,0.00028113224752092055,-0.0117447672386947,5.929281280728741e-05,-0.011620805447133927,3.165016341110717e-05,-0.011732026990586321,8.291783090798416e-06,-0.01262496726636362,0
0.0005484212513528852,-0.012011198291922277,0.00028155929976259584,-0.011761365698772572,5.965505732561085e-05,-0.011508005655934826,3.1997245881856866e-05,-0.011779611676857699,8.217218948609103e-06,-0.012571168099555287,0
0.0005513629196249227,-0.01199645868474465,0.000278798163101278,-0.011719055039678274,5.945870959835385e-05,-0.011638971118025854,3.1659787239207616e-05,-0.011788717354056595,8.303209696794507e-06,-0.012538629622967964,0
0.000549027028793885,-0.012002871253883897,0.00028250010972163015,-0.011737665548809586,5.9283005413993196e-05,-0.01165649120746293,3.176126681908952e-05,-0.01176621801440041,8.213806851106397e-06,-0.012594979672161895,0
0.000548891851133794,-0.012008885551670831,0.0002802954088924927,-0.011731100259024019,5.8964708752671725e-05,-0.011637911780962294,3.18396330096654e-05,-0.01171169664899267,8.243789382369751e-06,-0.01261032703082778,0
0.0005487821939486417,-0.011963856273288451,0.0002817422270464505,-0.011706674888158299,6.084614748230208e-05,-0.01170151570827061,3.178505363076366e-05,-0.011777193731351773,8.279250680621675e-06,-0.012641837037484966,0
0.0005499865860196623,-0.011975079471626968,0.000280816791605399,-0.011732651658262499,6.070000047861951e-05,-0.011574088497478107,3.1599223299433496e-05,-0.011779019185231214,8.226812916189735e-06,-0.012599384986649025,0
0.0005494641133646622,-0.012004996047174976,0.0002815091201720151,-0.0117338614631107,6.33381554740142e-05,-0.011532682704552504,3.192115390203612e-05,-0.011762334497468163,8.237158535491532e-06,-0.012566053493172753,0
0.000551192253675912,-0.011923560799380522,0.00028165813424611884,-0.011736960146286692,6.156455433934101e-05,-0.011730618156446741,3.172908457715922e-05,-0.011727116464789121,8.238362662526408e-06,-0.01260914509884639,0
0.000549835298513328,-0.012020180434277005,0.00028162870612112107,-0.011721669972386245,5.973396531167755e-05,-0.01166826278291807,3.179010867115171e-05,-0.011779824424996449,8.240063898992796e-06,-0.012618808138645778,0
0.0005499073583996127,-0.01199778836944428,0.0002793711081119983,-0.011728983814650831,5.845460014870803e-05,-0.011681867093827564,3.205856718599698e-05,-0.01176829694909234,8.222105147118892e-06,-0.012589613197215124,0
0.0005485159385677069,-0.011983865522174866,0.00028083918088110167,-0.011698005383279362,5.918508941709055e-05,-0.011802251091055297,3.190858857157186e-05,-0.011627492444470235,8.204183325548055e-06,-0.012589396703272571,0
0.0005508010197331791,-0.011990050910902416,0.0002813346315850007,-0.011717681452269875,6.0785683701310697e-05,-0.011515628825752798,3.1759924151889236e-05,-0.011777226825811685,8.219363724966062e-06,-0.012600993308655942,0
0.0005479879431342039,-0.011961052357203234,0.000280301810792668,-0.011740545180175532,6.2443394360524e-05,-0.011538152741104628,3.159664404675242e-05,-0.011674971503341361,8.201078396539192e-06,-0.012588436501259176,0
0.0005469594745150734,-0.011976804372064886,0.0002807271816887748,-0.011748984793868794,6.536960338845064e-05,-0.011830286635114597,3.164025364711817e-05,-0.01177799740646636,8.238632036248076e-06,-0.012600611694678621,0
0.0005521379096235646,-0.012010537892692586,0.00028017397197702566,-0.011716078951387267,5.828248147969243e-05,-0.011454115393997133,3.169998481101568e-05,-0.011745116696890876,8.179675959633877e-06,-0.012552348543445948,0
0.0005485011632530395,-0.01201515216373125,0.0002821674601692039,-0.011729246994297414,6.122358292471995e-05,-0.01147721941218452,3.191054258738158e-05,-0.011799411623637323,8.216716374226458e-06,-0.012547492636052237,0
0.0005481386401515372,-0.012047881102561078,0.00028049832070536066,-0.011732332955408842,6.0974797824612876e-05,-0.011768315448991394,3.152268734177861e-05,-0.011747359286612719,8.256512722993413e-06,-0.012559375154075668,0
0.0005500449739872621,-0.011983210191426823,0.00028013300873249634,-0.011731667948548482,5.997062192756561e-05,-0.011687541021267494,3.175665028271637e-05,-0.011715813453782609,8.276296258307483e-06,-0.012615563530898112,0
0.0005496956475646673,-0.01196965029096257,0.0002820391665381957,-0.011740164528330455,6.270735515594401e-05,-0.011669168352766584,3.193924309700764e-05,-0.01174538613989002,8.229715021494074e-06,-0.012600942445251832,0
0.0005493115962531643,-0.011972994780485352,0.00028038561635695215,-0.011681347630369415,6.0801588787346504e-05,-0.011642068993230665,3.181593112450578e-05,-0.011793998493495725,8.28396707492884e-06,-0.012630777867803955,0
0.0005495510798562215,-0.011961327510982212,0.00027941660240988255,-0.01172539522575699,5.691348331664672e-05,-0.011658973382320095,3.165576382805871e-05,-0.011752352340502405,8.27195465772392e-06,-0.012583996696181399,0
0.0005495673841548597,-0.011983118934584825,0.0002807468711371134,-0.011732607761587133,5.934081115140878e-05,-0.011642006829164185,3.178753617699758e-05,-0.011746710463653273,8.228528777144507e-06,-0.012547749322908548,0
0.0005515607216725721,-0.011993823311966887,0.0002800951287197709,-0.011701670937257979,5.958544687357476e-05,-0.01184423031459705,3.165714960521705e-05,-0.011781224128799976,8.258816045797342e-06,-0.012634771289645722,0
0.0005474523333937629,-0.011984131700482015,0.00028021245867777627,-0.011768631796848592,6.303848653227587e-05,-0.011600134676171575,3.1625159492913576e-05,-0.011759749417755844,8.270512553147296e-06,-0.012590378927175383,0
0.0005475571884538334,-0.012010446046054292,0.0002812889874887426,-0.011730669065902246,5.657789658437009e-05,-0.011632503969177864,3.1729137239544436e-05,-0.01175106064335988,8.238286865316088e-06,-0.012640092705493747,0
